,href,text
1770,https://www.sports.ru//basketball/1113406321-lej-ap-ej-dzhej-griffina-s-navesa-treya-yanga-prines-atlante-pobedu-na.html,Лэй-ап Эй Джей Гриффина с навеса Трэя Янга принес «Атланте» победу над «Торонто» в овертайме
1771,https://www.sports.ru//hockey/1113406284-buchnevich-vpervye-nabral-5-ochkov-v-matche-nxl-stav-1-j-zvezdoj-igry-.html,"Бучневич во 2-й раз набрал 4 очка в матче НХЛ, став 1-й звездой игры с «Анахаймом». У него 4+7 в 12 играх"
1772,https://www.sports.ru//basketball/1113406255-ya-ne-antisemit-i-nikogda-im-ne-byl-kajri-irving-prines-izvineniya-za-.html,«Я не антисемит и никогда им не был». Кайри Ирвинг принес извинения за публикацию ссылки на антисемитский фильм
1773,https://www.sports.ru//football/1113405632-marsyal-zamenit-benzema-v-zayavke-franczii-na-chm-2022-marca.html,Марсьяль заменит Бензема в заявке Франции на ЧМ-2022 (Marca)
1774,https://www.sports.ru//football/1113404927-karim-benzema-o-propuske-chm.html,"Бензема о пропуске ЧМ: «Я никогда не сдавался, но надо уступить место тому, кто поможет команде провести отличный турнир»"
1775,https://www.sports.ru//football/1113404628-benzema-propustit-minimum-tri-nedeli.html,Бензема пропустит минимум три недели
1776,https://www.sports.ru//football/1113404409-francziya-obyavila-chto-benzema-ne-sygraet-na-chm-2022.html,"Франция объявила, что Бензема не сыграет на ЧМ-2022"
1777,https://www.sports.ru//football/1113403320-organizatory-chm-2022-ne-priglasili-platini-na-matchi-turnira.html,Организаторы ЧМ-2022 не пригласили Платини на турнир. Он голосовал за Катар при выборе страны-хозяйки
1778,https://www.sports.ru//football/1113403484-braziliya-lider-rejtinga-sbornyx-na-chm-2022-ot-nbc-argentina-2-ya-bel.html,"Бразилия – главный фаворит ЧМ-2022 по версии NBC, Аргентина – 2-я, Бельгия – 4-я, Португалия выше Германии и Испании"
1779,https://www.sports.ru//tennis/1113378657-itogovyj-turnir-atp-2022-rezultaty-1-2-finala.html,"Итоговый турнир ATP. Рублев проиграл Рууду, Джокович вышел в финал"
1780,https://www.sports.ru//football/1113402652-stiven-king-esli-vy-ne-mozhete-sxodit-na-igru-chm-bez-piva-u-vas-probl.html,"Стивен Кинг: «Если вы без пива не можете сходить на игру ЧМ, у вас проблемы»"
1781,https://www.sports.ru//football/1113402390-ministr-sporta-rf-matyczin-o-rossijskom-futbole-nado-sozdat-vnutrennyu.html,Министр спорта РФ Матыцин о футболе: «Надо создать конкуренцию внутри страны. Сжигать мосты с Европой нельзя»
1782,https://www.sports.ru//football/1113401981-skaloni-o-rechi-messi-pered-finalom-kubka-ameriki-on-vsegda-umel-podob.html,"Скалони о речи Месси перед финалом Кубка Америки: «Он всегда умел подобрать слова, до мурашек по коже. Он достиг абсолютной зрелости и получает удовольствие»"
1783,https://www.sports.ru//football/1113400936-reper-akon-protiv-bojkota-chm-2022-v-amerike-sklonny-prinimat-na-veru-.html,"Рэпер Akon против бойкота ЧМ-2022: «В Америке склонны принимать на веру то, в чем не разбираются. В Катаре другая культура, а вместо попытки ее понять вы следуете за толпой»"
1784,https://www.sports.ru//football/1113400659-benzema-ne-sygraet-s-avstraliej-i-vryad-li-vystupit-na-chm-2022-l-equi.html,Бензема не сыграет с Австралией и вряд ли выступит на ЧМ-2022 (L’Equipe)
1785,https://www.sports.ru//football/1113399725-sergej-karasev-o-mezhdunarodnoj-karere-mozhno-zabyt-v-fevrale-marte-du.html,"Сергей Карасев: «О международной карьере можно забыть. В феврале-марте думал, что мы вернемся, а теперь понял – нет»"
1786,https://www.sports.ru/https://sprts.cc/gX1FBenje,Цвета некоторых клубов очень похожи. Угадаете по фанатской трибуне команду?
1787,https://www.sports.ru//football/1113399162-benzema-poluchil-travmu-na-trenirovke-francziya-22-noyabrya-sygraet-s-.html,Бензема получил травму на тренировке. Франция 22 ноября сыграет с Австралией
1788,https://www.sports.ru//football/1113398612-messi-luchshij-igrok-na-chm-2022-po-versii-nbc-mbappe-2-j-de-bryujne-3.html,"Месси – лучший игрок на ЧМ-2022 по версии NBC, Мбаппе – 2-й, де Брюйне – 3-й, Роналду – 11-й"
1789,https://www.sports.ru//football/1113398319-posol-kitaya-v-rf-kitajskaya-sbornaya-mozhet-priexat-i-provesti-match-.html,Посол Китая в РФ: «Китайская сборная может приехать и провести матч с российской. Мы вместе выступаем против политизации спорта»
1790,https://www.sports.ru//football/1113395790-direktor-fifa-sovershil-kaming-aut-v-katare-eks-zhurnalist-sky-sports-.html,Директор ФИФА совершил каминг-аут в Катаре. Экс-журналист Sky Sports Суонсон выступил во время пресс-конференции Инфантино
1791,https://www.sports.ru//football/1113397990-ronaldu-i-messi-snyalis-v-reklame-chemodanov-louis-vuitton-pobeda-eto-.html,Роналду и Месси снялись в рекламе чемоданов Louis Vuitton: «Победа – это состояние ума»
1792,https://www.sports.ru//football/1113397032-braziliya-glavnyj-favorit-chm-po-versii-cbs-argentina-2-ya-ispaniya-3-.html,"Бразилия – главный фаворит ЧМ-2022 по версии CBS, Аргентина – 2-я, Испания – 3-я, Португалия – 10-я"
1793,https://www.sports.ru//football/1113396536-sergej-karasev-chm-2022-smotret-ne-budu-i-lch-i-le-ne-smotryu-grustno-.html,"Сергей Карасев: «ЧМ-2022 смотреть не буду. ЛЧ и ЛЕ не смотрю. Грустно смотреть на турнир со стороны, когда мы сами должны быть там»"
1794,https://www.sports.ru//hockey/1113378155-kxl-avangard-protiv-ak-barsa-traktor-primet-metallurg-ska-v-gostyax-u-.html,"КХЛ. СКА проиграл «Нефтехимику», «Авангард» победил «Ак Барс», «Трактор» уступил «Металлургу», «Салават» – «Сибири»"
1795,https://www.sports.ru//football/1113395811-messi-trenirovalsya-individualno-iz-za-peregruzhennyx-ikronozhnyx-mysh.html,Месси тренировался индивидуально из-за перегруженных икроножных мышц. Первый матч Аргентины на ЧМ – 22 ноября
1796,https://www.sports.ru//football/1113395113-arshavin-zashhitil-diplom-v-uefa-na-temu-obedinennogo-chempionata-ross.html,"Аршавин защитил диплом в УЕФА на тему объединенного чемпионата России, Казахстана, Азербайджана и Беларуси: «Это полмира, грандиозная лига будет»"
1797,https://www.sports.ru//hockey/1113395179-u-ska-5-porazhenij-v-6-poslednix-matchax.html,У СКА 5 поражений в 6 последних матчах. Команда Ротенберга уступила «Нефтехимику»
1798,https://www.sports.ru//automoto/1113394566-xemilton-vpervye-v-karere-ne-vyigral-ni-odnoj-kvalifikaczii-za-sezon.html,Хэмилтон впервые в карьере не выиграл ни одной квалификации за сезон
1799,https://www.sports.ru//football/1113394827-orenburg-ne-otpuskaet-lichku-v-krasnodar-se.html,«Оренбург» не отпускает Личку в «Краснодар» («СЭ»)
1800,https://www.sports.ru//figure-skating/1113360613-gran-pri-rossii-volzhskij-piruet-kondratyuk-mozalev-samarin-lutfullin-.html,"⚡Гран-при России. «Волжский пируэт». Кондратюк лидирует после короткой программы, Мозалев – 2-й, Лутфуллин – 3-й, Самарин – 4-й "
1801,https://www.sports.ru//hockey/1113394247-ministr-sporta-rf-matyczin-zayavil-chto-limit-na-legionerov-v-kxl-sokr.html,Лимит на легионеров в КХЛ сократят в 2023 году. Об этом заявил министр спорта РФ Матыцин
1802,https://www.sports.ru//figure-skating/1113393974-aleksandra-trusova-i-pervyj-kanal-imeyut-davnie-raznoglasiya-oni-tyanu.html,Александра Трусова и Первый канал имеют давние разногласия. Они тянутся ориентировочно с февраля этого года («Р-Спорт») 
1803,https://www.sports.ru//football/1113393844-berdyev-vozglavit-sochi-lidery-komandy-poprosili-naznachit-ego.html,Бердыев возглавит «Сочи». Лидеры команды попросили назначить его
1804,https://www.sports.ru//football/1113393798-valerij-karpin-mostovoj-radimov-kto-eti-lyudi-oni-mnogo-kogo-trenirova.html,"Валерий Карпин: «Мостовой, Радимов? Кто эти люди? Они много кого тренировали?»"
1805,https://www.sports.ru//athletics/1113393273-oleg-matyczin.html,Олег Матыцин: «Руководители международных ведомств делают политизированные и направленные на дискриминацию российского спорта заявления»
1806,https://www.sports.ru//football/1113392945-gari-lineker-lyudi-govoryat-chto-futbolistam-slishkom-mnogo-platyat-no.html,"Гари Линекер: «Люди говорят, что футболистам слишком много платят, но они не говорят о кинозвездах, певцах, гольфистах или пилотах «Формулы-1»"
1807,https://www.sports.ru//football/1113393475-fernandu-santush-ronaldu-ochen-xochet-proyavit-masterstvo-i-sdelat-por.html,Фернанду Сантуш: «Роналду очень хочет проявить мастерство и сделать Португалию чемпионом мира»
1808,https://www.sports.ru//football/1113392479-valerij-karpin-schitaete-uzbekistan-slabee-slovakii-i-slovenii-mozhet-.html,"Валерий Карпин: «Считаете, Узбекистан слабее Словакии и Словении? Может, сильнее даже»"
1809,https://www.sports.ru//football/1113391604-angliya-samaya-dorogaya-sbornaya-na-chm-2022-braziliya-i-francziya-v-t.html,"Состав Англии – самый дорогой на ЧМ-2022. У нее, Бразилии и Франции команда стоит больше 1 млрд евро (Transfermarkt)"
1810,https://www.sports.ru//automoto/1113270067-gran-pri-abu-dabi-2022-kvalifikacziya.html,"Гран-при Абу-Даби-2022. Квалификация. Ферстаппен выиграл поул, Перес – 2-й, Леклер – 3-й"
1811,https://www.sports.ru//football/1113389458-prezident-fifa-ob-lgbt-fanatax-na-chm-2022-vsem-budut-rady-esli-kakoj-.html,Президент ФИФА об ЛГБТ-фанатах на ЧМ-2022: «Всем будут рады. Если кто-то странный скажет обратное – это не мнение Катара или ФИФА» 
1812,https://www.sports.ru//hockey/1113389329-xokkeist-udaril-sudyu-klyushkoj-i-dobil-lezhachego-nogoj-v-matche-lyub.html,"Хоккеист ударил судью клюшкой и пнул, когда он упал на лед, в матче любительской лиги «Трудовые Резервы»"
1813,https://www.sports.ru//figure-skating/1113388887-v-efir-popali-slova-trankova-trusova-vse-dlya-pervogo-kanala-zatem-ale.html,В эфир попали слова Транькова «Трусова – все... для Первого канала». Затем Александра вышла на интервью без нашивки телеканала
1814,https://www.sports.ru//football/1113388998-dzyubu-predlagali-krasnodaru-no-klub-otkazalsya-ot-podpisaniya-forvard.html,"Дзюбу предлагали «Краснодару», но клуб отказался от подписания форварда "
1815,https://www.sports.ru//football/1113385672-robbi-uilyams-o-kritike-svoego-vystupleniya-v-katare-te-kto-pishet-net.html,"Робби Уильямс о критике концерта в Катаре во время ЧМ: «Лицемерие. Если везде строго подходить к вопросу прав человека, то я даже на своей кухне не смогу выступить»"
1816,https://www.sports.ru//figure-skating/1113360290-gran-pri-rossii-volzhskij-piruet-trusova-samodelkina-i-frolova-pokazhu.html,"⚡ Самоделкина выиграла короткую программу на Гран-при России в Самаре, Фролова – 2-я, Трусова – 3-я"
1817,https://www.sports.ru//football/1113386383-glava-fifa-o-zaprete-piva-na-stadionax-chm-2022-esli-eto-samaya-bolsha.html,"Глава ФИФА о запрете пива на стадионах ЧМ: «Вы переживете три часа в день без пива. Если это будет самая большая проблема, я отправляюсь на пляж»"
1818,https://www.sports.ru//hockey/1113386884-ak-bars-proigral-4-iz-5-poslednix-matchej.html,«Ак Барс» проиграл 4 из 5 последних матчей
1819,https://www.sports.ru//figure-skating/1113384327-aleksandra-trusova-sdelala-odinarnyj-aksel-v-korotkoj-programme-na-gra.html,Александра Трусова сделала одинарный аксель в короткой программе на Гран-при России в Самаре
1820,https://www.sports.ru//football/1113384642-nojer-budet-nosit-povyazku-protiv-diskriminaczii-na-chm-2022-u-nas-est.html,Нойер будет носить повязку против дискриминации на ЧМ-2022: «Не боимся последствий. Нас поддерживают» 
1821,https://www.sports.ru//figure-skating/1113384635-rossijskie-figuristy-vystupyat-s-shou-v-katare-vo-vremya-chm-2022-po-f.html,Российские фигуристы выступят с шоу в Катаре во время ЧМ-2022 по футболу. Это шоу «Лебединое озеро» и «Спящая красавица» («Матч ТВ»)
1822,https://www.sports.ru//football/1113382999-u-barsy-naibolshaya-srednyaya-poseshhaemost-v-evrope-v-etom-sezone-83-.html,"«Барса» – лидер по посещаемости среди клубов Европы в этом сезоне. «Боруссия» – 2-я, «Бавария» – 3-я "
1823,https://www.sports.ru//skiing/1113383166-prosto-kakoj-to-pozor-vyalbe-plyuet-na-stranu-i-bolelshhikov-guberniev.html,«Просто какой-то ###### позор. Вяльбе плюет на страну и болельщиков». Губерниев о показе Кубка России по лыжам
1824,https://www.sports.ru//football/1113382676-dzhanni-infantino-evropejczy-dolzhny-3-tysyachi-let-izvinyatsya-za-to-.html,"«Европейцы должны 3 тысячи лет извиняться за то, что делали по всему миру последние 3 тысячи лет, прежде чем учить других». Инфантино о критике Катара"
1825,https://www.sports.ru//skiing/1113382208-vyalbe-o-translyaczii-kubka-rossii-s-veb-kamer-byl-takoj-internet-tako.html,"Вяльбе о трансляции Кубка России с веб-камер: «Был такой интернет, такое место. Я ничего объяснять не буду!»"
1826,https://www.sports.ru//football/1113381515-katar-otmenil-vyplaty-na-edu-i-napitki-dlya-platnyx-fanatov-iz-za-nega.html,Катар отменил выплаты на питание проплаченным фанатам за несколько дней до начала ЧМ из-за негативных публикаций в СМИ 
1827,https://www.sports.ru//football/1113380566-dzhanni-infantino-segodnya-ya-chuvstvuyu-sebya-katarczem-afrikanczem-g.html,"«Сегодня чувствую себя катарцем, африканцем, геем, инвалидом, рабочим-мигрантом». Президент ФИФА о дискриминации"
1828,https://www.sports.ru//football/1113381087-izbrannyj-prezident-brazilii-nam-pora-snova-stat-chempionami-mira-drug.html,"Избранный президент Бразилии Лула: «Нам пора снова стать чемпионами мира. Роналду играет не так, как раньше, другие сборные не так хороши»"
1829,https://www.sports.ru//skiing/1113380925-veronika-stepanova-posle-sprinta-na-kubke-rossii-plach-zapadnaya-evrop.html,"Вероника Степанова после спринта на Кубке России: «Плачь, Западная Европа, и смотри, что ты потеряла! Без нас вам будет скучно»"
1830,https://www.sports.ru//skiing/1113380308-begat-za-medali-bez-zritelej-i-bez-tv-translyaczii-mechty-eleny-vyalbe.html,"«Бегать за медали, без зрителей и без ТВ-трансляции – мечты Вяльбе стали реальностью». Губерниев о Кубке России по лыжам"
1831,https://www.sports.ru/https://www.sports.ru/tribuna/blogs/premiermir/3094148.html#supertop,"Лучшее в первой части РПЛ: море голов, шикарный Сычевой, трансферы середняков и сильный «Спартак»"
1832,https://www.sports.ru//basketball/1113368205-nba-filadelfiya-primet-miluoki-golden-stejt-sygraet-doma-s-nyu-jorkom-.html,"НБА. 32+11+8 от Эмбиида помогли «Филадельфии» обыграть «Милуоки», «Голден Стэйт» взял верх над «Нью-Йорком» и другие результаты"
1833,https://www.sports.ru//basketball/1113375104-gosdep-ssha-rossiya-ne-gotova-uchastvovat-v-sereznyx-peregovorax-po-ob.html,Госдеп США: «Россия не готова участвовать в серьезных переговорах по обмену Бриттни Грайнер»
1834,https://www.sports.ru//basketball/1113378031-stef-karri-ushel-ot-dvux-igrokov-niks-s-pomoshhyu-finta-i-zhestom-poka.html,"Стеф Карри ушел от двух игроков «Никс» с помощью финта и жестом показал, что сам не верит в случившееся"
1835,https://www.sports.ru//football/1113373240-utrennij-dajdzhest.html,"Пива на стадионах ЧМ не будет, Рублев в 1/2 итогового, «МЮ» хочет разорвать контракт с Роналду, документалка про Медведеву, Банька остался главой WADA и другие новости"
1836,https://www.sports.ru//biathlon/1113378342-wada-vopros-uchastiya-rossijskix-sportsmenov-v-olimpiade-eto-vopros-mo.html,WADA: «Вопрос участия российских спортсменов в Олимпиаде – это вопрос МОК. На данный момент рекомендация о недопуске в силе»
1837,https://www.sports.ru//basketball/1113378168-yannis-porugalsya-s-sotrudnikami-areny-siksers-i-v-gneve-shvyrnul-stre.html,Яннис поругался с сотрудниками арены «Сиксерс» и в гневе швырнул стремянку. Они помешали ему отрабатывать бросок после игры
1838,https://www.sports.ru//boxing/1113364294-bellator-288-nemkov-protiv-andersona-nurmagomedov-protiv-frejre-i-drug.html,"Bellator 288: Немков одержал победу над Андерсоном, Нурмагомедов победил Фрейре и другие бои"
1839,https://www.sports.ru//football/1113377981-shunin-o-perexode-rfs-v-aziyu-nuzhno-dvigatsya-tuda-gde-budut-oficzial.html,"Шунин о переходе РФС в Азию: «Нужно двигаться туда, где будут официальные игры, где можно бороться»"
1840,https://www.sports.ru//basketball/1113377823-luka-donchich-oformil-50-j-tripl-dabl-v-karere-v-matche-s-naggets.html,Лука Дончич оформил 50-й трипл-дабл в карьере в матче с «Наггетс»
1841,https://www.sports.ru//football/1113377689-yuventus-vykupit-mojze-kina-za-30-mln-evro-u-evertona-letom.html,«Ювентус» выкупит Мойзе Кина за 30 млн евро у «Эвертона» летом
1842,https://www.sports.ru//football/1113377104-suness-o-messi-vyxod-leo-v-final-prednachertan-sudboj-eto-budet-ego-10.html,Сунесс о Месси: «Выход Лео в финал предначертан судьбой. Это будет его 1000-й матч и последний ЧМ»
1843,https://www.sports.ru//tennis/1113375223-rublev-vpervye-vyshel-v-polufinal-itogovogo.html,Рублев впервые вышел в полуфинал итогового турнира ATP
1844,https://www.sports.ru//tennis/1113193856-itogovyj-turnir-atp-2022-rezultaty-gruppovogo-etapa.html,"Итоговый турнир ATP. Рублев, Джокович, Рууд и Фриц вышли в 1/2 финала"
1845,https://www.sports.ru//football/1113375149-messi-vybiraet-mezhdu-pszh-i-man-siti-man-siti-tozhe-pretenduet-na-arg.html,Месси выбирает между «ПСЖ» и «Барсой». «Ман Сити» тоже претендует на аргентинца
1846,https://www.sports.ru//football/1113374844-morgan-o-ronaldu-i-otkaze-vyxodit-protiv-tottenxema-govorili-li-messi-.html,"Морган о Роналду и отказе выходить против «Тоттенхэма»: «Говорили ли Месси выходить на поле, когда до конца 3 минуты, а команда ведет 2:0? А Пеле? А Марадоне?»"
1847,https://www.sports.ru//figure-skating/1113374296-gendirektor-wada-o-dele-valievoj-budem-nastaivat-na-skorejshem-vynesen.html,Гендиректор WADA о деле Валиевой: «Будем настаивать на скорейшем вынесении решения»
1848,https://www.sports.ru//football/1113374433-luis-enrike-nespravedlivo-esli-messi-zavershit-kareru-ne-vyigrav-chm-e.html,"Луис Энрике: «Несправедливо, если Месси завершит карьеру, не выиграв ЧМ. Если не Испания, то пусть победит Аргентина»"
1849,https://www.sports.ru//football/1113373901-morgan-skazal-chto-ronaldu-dovolen-intervyu-on-znal-kakoj-budet-reakcz.html,"Морган сказал, что Роналду доволен интервью: «Он знал, какой будет реакция. Все тщательно обдумал»"
1850,https://www.sports.ru//football/1113373374-glava-fifa-o-sudyax-eto-samaya-vazhnaya-komanda-na-chm-ved-bez-nix-ne-.html,"Глава ФИФА о судьях: «Это самая важная команда на ЧМ, без них не было бы чемпионата. Им надо принимать решения, которые могут повлиять на целые страны»"
1851,https://www.sports.ru//football/1113373410-maurisio-pochettino-xotel-by-chtoby-messi-vyigral-chm-on-zasluzhil-eto.html,"Маурисио Почеттино: «Хотел бы, чтобы Месси выиграл ЧМ. Он заслужил»"
1852,https://www.sports.ru//football/1113372674-match-otkrytiya-chm-2022-budet-sudit-italyanecz-orsato.html,Матч открытия ЧМ-2022 будет судить итальянец Орсато
1853,https://www.sports.ru//hockey/1113372460-avangard-zadumalsya-o-sozdanii-basketbolnogo-i-mini-futbolnogo-klubov.html,«Авангард» задумался о создании баскетбольного или мини-футбольного клуба
1854,https://www.sports.ru//football/1113371990-radchenko-o-prozvishhe-mostovogo-menya-tozhe-nazyvali-czar-v-ispanii.html,Радченко о прозвище Мостового: «Меня тоже называли «Царь» в Испании»
1855,https://www.sports.ru//football/1113371824-niderlandskij-zhurnalist-lammers-zavorazhivayushhij-futbol-kvaraczxeli.html,«Завораживающий футбол Кварацхелии в «Наполи» – заслуга Слуцкого. Он откопал бриллиант». Нидерландский журналист Ламмерс о тренере
1856,https://www.sports.ru//hockey/1113354368-kxl-torpedo-primet-severstal-spartak-protiv-czska.html,"КХЛ. «Спартак» проиграл ЦСКА, «Торпедо» победило «Северсталь»"
1857,https://www.sports.ru//athletics/1113371087-glava-wada-my-proverim-kazhdoe-uslovie-vosstanovleniya-rusada-pryamoj-.html,Глава WADA: «Мы проверим каждое условие восстановления РУСАДА. Прямой веры российской стороне нет»
1858,https://www.sports.ru//football/1113371177-nikita-bazhenov-nyneshnyaya-sbornaya-rossii-doshla-by-do-finala-chm-vs.html,Никита Баженов: «Нынешняя сборная России дошла бы до финала ЧМ. Все в этой жизни бывает»
1859,https://www.sports.ru//football/1113370947-pirs-morgan-ronaldu-velichajshij.html,Пирс Морган: «Роналду – величайший игрок всех времен. Его наследие не будет определяться несколькими месяцами неуважения со стороны тренера»
1860,https://www.sports.ru//football/1113369636-bavariya-ne-planiruet-transferov-v-svyazi-s-travmoj-mane-ronaldu-v-klu.html,«Бавария» не планирует трансферов в связи с травмой Мане. Роналду в клубе не будет
1861,https://www.sports.ru//football/1113369184-uejn-runi-videl-video-s-maradonoj-no-messi-luchshe-ronaldu-bolshe-bomb.html,"Уэйн Руни: «Смотрел видео с Марадоной, но Месси лучше, у него есть все – контроль игры, дриблинг, передачи. Роналду – больше бомбардир»"
1862,https://www.sports.ru//basketball/1113352568-edinaya-liga-vtb-czska-v-gostyax-sygraet-s-astanoj-parma-primet-nizhni.html,"Единая лига ВТБ. ЦСКА в гостях разгромил «Астану» и продлил серию до 11-0, «Парма» вырвала победу у «Нижнего Новгорода», отыгравшись с «-19»"
1863,https://www.sports.ru//football/1113369175-loris-ne-budet-nosit-raduzhnuyu-povyazku-chm-2022.html,Льорис не будет носить радужную повязку в поддержку ЛГБТ на ЧМ-2022
1864,https://www.sports.ru//football/1113368266-braziliya-glavnyj-favorit-pered-startom-chm-po-versii-goal-argentina-2.html,"Бразилия – главный фаворит перед стартом ЧМ по версии Goal, Аргентина – 2-я, Германия 3-я, Франция – 5-я. Португалия – вне топ-10"
1865,https://www.sports.ru//football/1113368169-zhena-karpina-o-tadzhikistane-obzyvali-futbolistov-i-lyudej-cheburekam.html,"Жена Карпина осудила фанатов сборной России: «Обзывали игроков Таджикистана и людей чебуреками, гастарбайтерами. Боюсь предположить, что это наша национальная проблема»"
1866,https://www.sports.ru//football/1113367476-patris-evra-ronaldu-vospolzuetsya-shansom-pokazat-na-chm-chto-on-luchs.html,"Патрис Эвра: «Роналду воспользуется шансом показать на ЧМ, что он лучший игрок в мире. Португалия может удивить, у них есть злой Криштиану»"
1867,https://www.sports.ru//athletics/1113367110-vitold-banka-pereizbran-na-post-prezidenta-wada.html,Витольд Банька переизбран на пост президента WADA
1868,https://www.sports.ru//football/1113366771-robert-levandovski-argentina-favorit-chm-2022-messi-v-prekrasnoj-forme.html,"Роберт Левандовски: «Аргентина – фаворит ЧМ-2022, Месси в прекрасной форме. В Барселоне на каждом шагу понятно, что он легенда»"
1869,https://www.sports.ru//football/1113366602-ten-xag-ne-vyigral-nichego-za-predelami-gollandii-on-i-blizko-ne-velik.html,«Тен Хаг не выиграл ничего за пределами Голландии. Он и близко не «великий» – в отличие от Роналду». Морган о тренере «МЮ»
1870,https://www.sports.ru//football/1113366285-karpin-o-prozvishhe-mostovogo-czar-ispanczy-nazyvali-tak-vsex-russkix-.html,"Карпин о прозвище Мостового «Царь»: «Испанцы называли так всех русских после хорошей игры. И меня, когда я был лучшим»"
1871,https://www.sports.ru//football/1113364833-igrokov-barsy-budet-bolshe-vsego-na-chm-2022-oboshli-bavariyu-posle-vy.html,«Барса» поставила рекорд ЧМ по числу игроков одного клуба – 17. Обошли «Баварию» из-за вызова Бальде и травмы Мане
1872,https://www.sports.ru//football/1113365561-myu-podstupa-v-sud-na-ronaldu.html,«МЮ» подаст в суд на Роналду из-за его интервью
1873,https://www.sports.ru//football/1113365140-pogba-o-ronaldu-kazhdyj-den-novyj-rekord-vyzov-samomu-sebe-krishtianu-.html,"Погба о Роналду: «Криштиану – личность, победитель. Каждый день – новый рекорд, вызов самому себе»"
1874,https://www.sports.ru//figure-skating/1113364341-tarasova-gubernievu-futbolisty-proigryvayut-a-my-vyigryvaem-nechego-uc.html,"Тарасова – Губерниеву: «Футболисты проигрывают, а мы выигрываем. Нечего учиться у них, это они у нас должны учиться»"
1875,https://www.sports.ru//football/1113364326-emir-katara-v-razgovore-s-putinym-poblagodaril-rossijskuyu-storonu-za-.html,Путин поздравил эмира Катара со скорым стартом ЧМ. Россию поблагодарили за передачу опыта проведения турнира
1876,https://www.sports.ru//football/1113363596-morgan-o-ronaldu-sportivnaya-ikona-obnazhivshaya-svoyu-dushu-vy-veliko.html,"Морган об интервью с Роналду: «Икона спорта, обнажившая душу. Ты великолепен на поле и за его пределами»"
1877,https://www.sports.ru//basketball/1113363315-sbornaya-ispanii-vozglavila-mirovoj-rejting-fiba-ssha-zanimali-pervoe-.html,Сборная Испании возглавила мировой рейтинг ФИБА. США занимали первое место более 12 лет
1878,https://www.sports.ru//football/1113362911-gajya-ne-sygraet-na-chm-2022-iz-za-travmy-ego-v-sostave-ispanii-zameni.html,Гайя не сыграет на ЧМ-2022 из-за травмы. 19-летний Бальде из «Барсы» вызван в сборную Испании вместо него
1879,https://www.sports.ru//figure-skating/1113362629-dmitrij-guberniev-kak-zhe-nadoeli-eti-zavistlivye-figuristki-kotorye-z.html,"Дмитрий Губерниев: «Как же надоели эти завистливые фигуристки, которые завидуют зарплатам футболистов! Лучше бы шли учиться и развиваться»"
1880,https://www.sports.ru//figure-skating/1113362185-ministr-sporta-lnr-pervyj-raz-uslyshal-chto-plyushhenko-gotov-priexat-.html,"Министр спорта ЛНР: «Первый раз услышал, что Плющенко готов приехать в Луганск. Навка готовится и ищет место, где проводить шоу»"
1881,https://www.sports.ru//football/1113361921-myu-ne-xochet-chtoby-ronaldu-vozvrashhalsya-v-klub-posle-chm-on-stal-p.html,"«МЮ» не хочет, чтобы Роналду возвращался в клуб после ЧМ-2022. Он стал персоной нон грата"
1882,https://www.sports.ru//hockey/1113361600-ska-vymenyal-popugaeva-u-sochi-na-denezhnuyu-kompensacziyu.html,СКА выменял экс-блогера Попугаева у «Сочи» на денежную компенсацию
1883,https://www.sports.ru//football/1113361294-myu-rabotaet-nad-rastorzheniem-kontrakta-s-ronaldu-i-ne-nameren-platit.html,"«МЮ» работает над расторжением контракта с Роналду из-за интервью. Клуб не намерен платить ему 16 млн фунтов, оставшиеся по контракту"
1884,https://www.sports.ru//skiing/1113361049-oleg-matyczin-ministerstvo-sporta-zhdet-v-dekabre-resheniya-mezhdunaro.html,Олег Матыцин: «Министерство спорта ждет в декабре решения Международного олимпийского комитета по допуску наших спортсменов к соревнованиям»
1885,https://www.sports.ru//football/1113360680-ronaldu-ob-otstranenii-posle-tottenxema-eto-slishkom-myu-xotel-chtoby-.html,"Роналду об отстранении после ухода с матча: «Это слишком. «МЮ» хотел, чтобы я так отреагировал. Сын спросил: «Как они могут наказывать тебя, если ты лучший игрок мира?»"
1886,https://www.sports.ru//football/1113359746-luis-enrike-messi-luchshij-igrok-v-istorii-on-unikalen.html,Луис Энрике: «Месси – лучший игрок в истории. Он уникален»
1887,https://www.sports.ru//football/1113359330-fifa-podtverdila-zapret-na-prodazhu-piva-na-stadionax-chm-2022.html,ФИФА объявила о запрете на продажу алкогольного пива на стадионах ЧМ в Катаре
1888,https://www.sports.ru/https://www.sports.ru/fantasy/football/world-cup/?ref=news&?ref2=18-11,"🤯 Месси, Неймар и Мбаппе могут быть в одной команде даже на ЧМ. Соберите звездное трио «ПСЖ» вместе в Fantasy-турнире!"
1889,https://www.sports.ru//football/1113358831-myu-ob-intervyu-ronaldu-segodnya-utrom-klub-predprinyal-sootvetstvuyus.html,"«МЮ» об интервью Роналду: «Сегодня клуб предпринял соответствующие шаги. Не будем давать комментарии, пока процесс не завершится»"
